К0008713;САНРАЙЗ;4;3;3;3;3;2;4;2;2;3;1;3;3;4;4;2;1;1;5;2;2;5;12;5;2;18;8;10;11;9;13;7;4;9;5;3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008714;Чел-Эмитар+;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008715;Чел-Пейджерком;1;;1;;1;1;1;1;2;3;3;13;;4;5;10;;2;4;4;2;2;5;14;13;5;14;8;14;17;9;17;11;6;11;18;9;9;6;7;11;6;24;30;7;8;13;13;11;10;14;12;22;17;15;15;8;12;16;13;4;5;8;9;5;9;7;8;15;16;17;18
К0008717;ИнтеркомУрал;;1;1;1;1;1;1;;1;2;1;2;;;2;1;1;1;1;2;;1;;2;1;3;1;5;2;1;1;4;1;2;2;6;3;5;9;1;5;6;6;6;9;8;9;7;4;14;14;19;10;3;4;3;6;11;3;4;2;5;7;2;7;6;;6;5;1;4;3
К0008719;Лидер;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;7;4;6;4;3;2;3;3;5;1;1;2;2;2;;;2;2;;4;1;1;;2;1;1;1;;3;;1;2;1;
К0008720;Чел-Цифра;2;3;;2;1;;1;;;1;1;2;2;;;1;2;;2;;1;;;;;;1;;;;1;;;1;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008722;Паритет (г. Курган);;;;;1;;;;;;;;;;;;;;;;;;1;1;;1;1;2;1;1;1;;;;1;1;;;2;1;2;1;1;;;;;3;1;;1;2;2;3;1;;4;2;1;8;2;2;3;8;8;5;7;10;7;1;7;3
К0008726;Урал-Связькомплект;;;;;;1;;;1;;1;1;;;1;1;2;1;1;1;;1;1;1;;1;1;3;1;2;1;7;2;1;1;2;1;;;1;;2;1;;1;;;1;3;;;;;;;;;;;;;;;;;;;;;;;
К0008728;"ООО ""Современные Технологии"" (г. Тюмень)";;;1;1;;;1;;;1;;;2;1;2;2;;2;1;;;;1;;;;1;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
К0008729;АЙ-ТИ-ЭС;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008730;Чел-ИнТорКон;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;;;;;1;3;1;5;;3;1;;;;;;;;;;;1;1;;1;;;;;1;;;;;;;;;;;;;;
К0008733;ДокументПрофи;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008734;Техторг;2;2;7;6;4;2;3;4;1;1;1;1;2;5;7;4;4;1;1;2;3;4;1;3;2;4;4;3;1;2;5;5;2;2;5;6;1;2;2;3;2;1;;2;2;;3;1;1;;;;;;;;;;;;;;;;;;;;;;;
К0008735;Навигатор;1;;;;1;;1;;;;;1;;;;;1;;1;1;1;5;4;6;2;8;1;;2;5;2;4;4;;3;;2;1;3;1;3;3;;3;2;5;5;11;6;6;2;2;3;4;4;;10;3;5;2;8;1;4;3;2;5;2;3;;2;2;4
К0008737;НОВИТОН;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;3;2;7;4;6;3;5;8;4;5;8;9;17;13;16;7;15;12;8;9;12;9;15;9;13;12;16;12;15;14;9;6;8;9;10;11;10;9;7;7;9;4;5;3;6;7;11;12;6;3;10
К0008738;Чел-Инж.центр 2;1;;;1;;;1;1;1;1;3;1;1;1;1;1;2;;1;4;1;1;2;1;1;1;3;2;5;1;2;7;5;5;9;10;5;7;9;5;7;3;7;7;4;8;7;6;3;3;2;1;1;2;4;3;5;6;2;4;1;;1;;;;1;2;1;1;;
К0008739;Чел-Мир компьютеров;;1;2;2;1;2;;1;1;1;;1;;;;;1;;;;;;;4;;5;1;4;4;2;1;4;7;2;10;9;2;15;12;7;8;6;7;4;7;8;12;10;7;11;18;9;7;7;8;5;6;5;3;2;8;9;4;11;9;2;1;1;2;1;1;
К0008741;Паритет;1;2;2;3;2;2;3;3;2;3;2;2;1;1;1;1;1;1;1;3;3;10;5;6;4;7;4;6;7;10;8;8;8;3;5;5;1;8;7;2;4;3;6;9;10;6;6;9;8;12;11;15;13;15;17;8;10;11;6;13;9;16;7;12;7;8;8;12;15;4;5;2
К0008743;КомпТехПоддержки 007;;;1;;;;;;;;;;;;;;;;;1;;1;;;;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008744;Лардо Телеком ТД;1;1;;;;;1;;;1;1;1;;;1;1;1;1;;1;;;2;3;1;;4;5;1;1;;;3;;1;2;;;;;2;1;1;1;1;;3;1;;2;2;1;;;;;;2;1;;;1;;;1;;;;;1;;
К0008745;Территория ПК;;;;;1;;1;;1;;;1;;7;13;11;7;15;19;31;26;25;19;30;25;26;33;32;32;33;34;33;25;22;19;21;8;11;15;21;23;20;20;13;19;20;21;13;7;14;15;16;16;18;17;23;11;17;9;17;10;12;10;9;5;9;11;14;11;7;14;40
К0008746;АйТи Город;1;1;1;1;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008747;АйТи-Практика;1;1;1;1;1;1;2;2;1;1;1;2;1;1;4;1;1;3;3;3;8;9;6;8;6;10;11;8;12;13;13;22;14;13;17;17;15;18;12;10;7;14;12;21;10;14;21;17;4;7;6;10;10;11;13;13;8;13;10;14;10;7;6;8;4;9;15;8;9;15;5;12
К0008748;Новатор 1;;;;;;;1;1;;1;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008750;Айтекс-ру;;;;;1;1;;1;;1;2;2;;2;1;;1;1;2;10;3;6;6;10;4;6;8;4;4;9;6;14;10;10;5;6;5;5;6;9;3;9;10;25;29;8;9;9;3;5;3;9;3;;8;1;;2;3;1;1;2;3;12;4;2;4;2;2;11;1;13
К0008751;Чел-Сириус;4;2;3;4;4;5;5;4;3;6;5;3;;1;2;3;2;3;6;3;6;5;4;3;3;5;5;4;5;4;6;6;5;5;6;5;4;6;2;4;5;7;7;6;6;6;5;9;7;6;11;7;6;3;5;10;6;9;6;6;5;8;6;8;6;5;6;6;4;4;6;9
К0008755;ХайЭндХаус;1;;;1;;;;;;;;1;;2;3;1;1;2;1;1;1;;4;4;;1;;;1;3;2;3;;1;;1;1;1;;;;;;;;2;1;1;6;;;;;2;2;4;;1;1;;1;;1;;2;;1;;;2;3;
К0008756;Чел-Адиос 2;1;1;1;1;;1;1;1;1;;1;1;;1;1;1;;;;;1;;;1;;;;;;;;;1;;;;;1;;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
К0008757;Спутник Технологии;;;;;;1;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008759;"ООО ""Дисса""";1;;1;1;;1;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008760;Стройрегионснаб;1;;1;;;;;;;;1;1;;1;1;;;;;;3;3;14;15;22;11;14;9;6;9;17;12;15;9;4;4;3;3;6;6;4;3;7;4;5;3;1;5;4;7;2;6;;;;;;;;2;1;2;3;2;3;;1;1;;;;
К0008762;ТураТелеком  (г. Тюмень);;2;1;2;2;3;1;1;1;1;1;1;1;1;1;2;2;3;3;3;1;2;1;2;2;1;2;2;1;1;2;1;2;3;1;3;4;3;2;3;2;3;1;1;2;4;;1;1;1;1;2;2;1;1;1;1;1;1;1;1;;3;2;3;1;1;1;2;1;1;1
К0008766;Яковлев Л.А. (г. Сургут);;1;;1;;1;1;2;1;2;1;1;;1;;1;;;1;;1;;1;1;1;;1;;1;;2;1;1;;;;;;1;;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008767;ДатаКрат-Е;;1;1;;1;;;;1;;;;1;;;1;;;1;2;1;1;3;3;;1;1;;;;;2;;;1;1;3;;1;1;1;;3;;;1;3;;2;2;;;1;;1;1;;;;;;;;;1;;;;;1;;
К0008768;"ООО ""Импров""";1;;;2;1;;;1;1;1;2;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008769;Чел-Хайтек;;;;;;;;;;1;;;1;;1;1;;;;;1;1;1;1;;;1;2;2;1;1;1;;2;;1;;;;;;1;;;1;1;;1;1;;;1;;;;;1;1;3;5;;1;;1;;;1;;;;;
К0008770;МЛ Трейд;;1;1;;1;;1;2;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;2;;;1;;;;;;;;1;;;;;;;;;;;1;;;
К0008771;Чел-ТСК;;1;;;1;2;;;1;1;1;1;;;;;1;;1;;;;;1;1;1;;1;1;;1;2;1;1;;1;;;;;;;;;;2;;2;;;;1;1;;;7;;;;6;;1;1;;1;;;;;;1;1
К0008774;УЗВТ;;1;1;2;1;2;3;2;4;8;10;17;5;6;11;10;8;8;7;6;11;8;9;11;4;9;7;6;8;8;9;7;6;7;9;7;3;4;6;5;9;7;7;6;7;6;10;11;8;6;4;6;4;9;9;6;11;13;6;11;8;7;3;7;4;4;8;4;11;6;9;14
К0008776;Чел-КГС;1;1;1;2;2;1;1;1;1;1;;1;;1;1;1;;1;1;1;1;1;1;1;1;1;;1;1;1;1;;;1;;1;2;3;1;5;7;3;3;6;6;4;4;8;4;1;4;3;6;2;7;3;8;8;2;5;4;6;5;9;1;5;1;1;2;4;;6
К0008777;Чел-Топ Лайн;;;1;1;1;1;1;1;1;1;1;3;;;1;1;;1;;1;1;1;1;2;1;1;2;;;;1;;;;1;4;1;1;1;;2;3;1;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;
К0008784;Коминтек (г.Тюмень);1;2;1;1;2;3;1;1;2;5;4;6;2;4;3;3;2;3;4;1;3;4;5;9;2;4;2;;4;1;3;;;;4;3;1;1;;;5;2;1;;;5;1;1;2;;;;;;;;;;;4;;2;;;;1;2;;;;;
К0008786;Солинг;1;1;1;1;1;;;;;1;1;;;1;1;;1;1;;;3;;;1;1;;2;1;;1;;;;2;1;;;;;;;1;2;;;;2;;;;;;;;;;;;;;;;1;;;;;;;;;
К0008787;Ай-Ти Партнер;;1;1;1;3;3;2;2;2;4;5;2;8;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008792;"ООО ""Печатные технологии""";;1;;;;1;;;;;;;1;;;;;;;;;;;1;;;1;2;;1;1;1;3;4;5;2;1;5;5;9;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
К0008795;Чел-Бюро Комп сер;1;;1;2;;1;;1;;1;1;1;2;1;1;1;1;1;2;2;1;;;1;1;1;1;1;1;;1;1;1;1;;;;;1;;1;1;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;1;;;
К0008797;Чел-Инженерные сети;1;;3;;;1;1;;1;;1;3;;;1;;;;1;2;1;;2;;1;1;1;2;2;1;;2;1;;2;;1;1;2;;;;3;;;3;;;1;3;;;1;;;;1;1;;;;;;;;;;1;1;;;
К0008799;ACD;1;1;;2;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008800;Чел-ИП Веденин;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;;;1;;1;1;;;1;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008802;Чел-Альфа-Телеком;2;1;2;;;1;1;2;4;2;2;2;2;;1;1;2;2;;1;1;;1;1;2;1;3;1;;;;;;;;3;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
К0008803;Софт Интер;;3;2;3;2;1;2;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008807;Мастер (г.Тюмень);3;3;4;6;7;5;9;12;6;8;8;17;10;14;14;14;11;10;12;9;17;12;20;15;20;11;21;19;15;22;23;26;30;27;27;35;23;22;22;32;28;29;34;38;9;34;3;3;4;3;;;;;;;;;;;;;;;;;;;;;;
К0008809;YAGO (г.Тюмень);1;2;1;1;3;3;2;1;2;1;3;1;2;3;5;5;3;7;3;4;6;5;9;16;3;5;8;13;4;7;7;7;8;9;6;12;7;15;9;2;10;9;6;12;11;7;7;8;3;8;9;10;7;11;11;4;9;4;8;7;4;9;6;5;8;6;3;7;10;1;6;4
К0008811;Сталкер (г. Мегион);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;
К0008812;ИНЭКС-техника (г. Тюмень);2;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;1;2;1;1;1;5;5;7;6;3;7;11;2;4;3;7;11;9;6;10;6;8;8;11;4;7;6;9;5;6;4;3;6;7;7;7;6;7;6;6;3;3;4;2;4;4;3;4
К0008813;"ЗАО ""Тюмень-Системы""";2;3;4;3;2;3;3;3;4;2;1;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008814;СофтВорк;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;3;4;5;9;14;6;19;11;10;7;21;2;6;7;11;9;13;26;13;9;7;17;11;15;11;9;15;5;21;23;15;17;10;6;4;10;10;6;1;1;7;5;4
К0008816;Чел-ИнКом;1;1;1;1;1;1;1;1;1;;1;;;;;;;;;;;;;;;;1;1;1;;;1;;;1;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008817;ЗСНС  (г. Тюмень);1;3;1;1;1;1;2;2;1;2;1;1;1;1;3;1;1;4;3;1;2;2;4;2;2;2;2;2;2;4;3;3;7;5;6;18;9;11;8;7;8;12;10;4;5;1;6;7;5;3;4;3;5;7;5;8;9;6;3;8;4;6;5;5;3;5;6;7;10;7;4;9
К0008821;Урал-Бюро Е.С.М;3;3;4;3;4;2;3;2;9;7;8;15;11;9;9;7;9;6;12;14;10;9;10;12;6;9;8;9;6;12;7;10;10;3;8;7;8;7;10;11;11;19;17;18;13;17;21;35;20;34;21;27;26;21;20;20;25;26;23;26;18;24;22;22;9;8;15;14;10;19;12;23
К0008822;Чел-Элист+;6;2;2;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008824;Энергоавтоматика;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;3;1;3;3;2;3;1;;1;;;;2;3;1;2;3;2;3;3;1;3;1;2;1;;1;2;1;2;1;2;;2;2;1;1;3;3;2;1;;;;;;;;;;2;;;
К0008827;Чел-КопирСервис;;;;;;;;;;;;;;1;1;;1;1;;;1;;;;;;1;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008828;АСМ;1;3;1;4;4;4;2;3;7;2;2;6;1;5;7;7;8;10;3;11;7;5;2;8;4;7;4;;;;1;3;;2;2;3;;;1;;;2;;;1;1;;6;;;1;2;1;1;1;1;2;3;1;5;3;1;;;;;;;;;;
К0008829;ЭСТИ;3;1;2;4;1;1;3;4;1;3;5;9;4;2;6;7;4;5;17;8;14;22;15;20;7;13;22;18;12;19;9;16;29;24;11;29;9;14;16;23;25;15;13;10;13;11;18;31;7;11;12;11;11;11;14;13;22;12;13;24;5;5;9;7;4;14;10;14;12;9;23;46
К0008834;Бета-Тек;1;1;2;2;2;2;1;1;1;2;1;1;;1;1;1;2;2;;3;1;4;3;;1;;2;1;3;2;1;11;9;8;3;7;6;5;9;11;4;7;13;11;11;25;22;21;5;10;19;20;16;19;12;16;21;22;11;8;7;3;19;10;17;8;15;24;10;21;11;11
К0008835;ООО «Синтерра-Урал»;2;1;2;;1;1;2;1;1;1;;1;;1;;1;1;;1;1;;2;1;3;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008836;"ООО ""Офисные Технологии""";1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008842;УралМедиаТрейд;1;2;2;;2;1;3;2;7;5;6;5;3;4;2;;5;;2;2;2;;;1;1;;;;;;1;3;6;5;2;5;3;7;8;7;5;4;2;4;6;5;8;6;7;4;8;2;3;1;;2;3;2;;;;;;;;;;;;;;
К0008843;УТК;;;;1;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008844;МираКом;1;1;1;1;3;1;1;4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008846;Виндекс (г.Тюмень);1;1;1;1;;1;1;1;2;2;1;4;1;1;1;2;3;2;5;5;4;3;5;12;4;2;2;6;1;3;2;4;2;5;6;6;3;5;5;6;5;1;2;4;4;10;13;12;4;8;8;8;6;3;12;9;7;5;6;9;8;7;10;11;6;9;6;1;3;5;;
К0008849;Чел-Крис;1;1;1;2;1;1;2;1;1;1;1;1;1;1;;1;;1;;1;1;1;;1;1;;1;1;;1;;1;;;1;;;1;;1;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
К0008850;Чел-ИП Бердников ДА;1;1;1;1;2;1;1;1;;;;1;1;;;;;;;;;2;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008852;COMPSERV (г.Тобольск);;;;;2;2;1;1;3;2;2;1;2;6;3;6;3;2;3;8;3;8;7;12;4;7;7;4;3;;5;4;4;3;2;;;;1;1;;;;;;;;;;;;;;;;;1;2;2;1;;;;;;1;;;;;;
К0008853;Чел-ЛинМарк;;;;;1;;;1;;;1;;;1;1;1;1;1;1;1;1;2;2;1;1;1;8;2;2;2;3;;3;;;1;1;1;1;;;;2;1;1;;1;3;1;5;2;;;2;1;1;2;3;1;;4;;1;;1;;1;;1;3;;
К0008856;КИТ;1;3;3;1;3;1;2;3;2;10;6;5;5;8;16;15;11;10;8;15;14;15;24;24;2;4;5;10;10;11;10;13;10;14;6;4;5;3;5;6;4;3;10;8;6;1;6;9;3;6;7;3;5;7;5;8;7;11;6;4;2;4;3;10;6;7;5;9;18;10;11;14
К0008857;ТМ системы;1;1;1;;;;;;;;2;2;;1;2;1;1;1;;1;1;1;1;5;2;5;;9;4;1;1;5;3;7;9;3;;4;4;1;4;;2;1;1;2;2;;1;1;;1;5;2;5;1;1;;1;;;1;1;5;2;1;1;4;2;2;3;
К0008860;Чел-Интеллектуальные системы_1;1;1;1;2;1;1;1;1;1;2;1;;1;1;1;1;1;1;;1;2;1;2;2;;1;1;2;1;1;1;2;2;1;1;8;3;2;3;6;2;1;8;3;3;2;4;7;3;3;3;3;4;1;2;2;2;7;6;15;5;;4;2;;1;7;6;6;4;5;4
К0008861;ИБС Екатеринбург;;;1;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008862;Чел-Инком;;;1;;;1;;;;;;1;;;;;;1;1;;;;1;1;1;1;;1;1;1;2;;2;1;1;1;;;1;;2;;1;;2;1;2;;;;1;1;;;;1;2;;;;;;3;;;;;;;;;2
К0008863;Системкрафт;1;2;1;2;4;1;2;1;2;7;15;13;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008864;Крэйт 2;2;1;1;2;1;1;1;3;1;2;3;1;1;2;1;3;1;2;5;3;7;1;4;8;7;4;2;3;2;3;3;3;3;3;2;7;2;3;4;2;2;3;;2;1;1;;2;2;;1;;2;;;1;2;3;;2;1;2;;2;2;;;;;;;
К0008866;БУКВА-Серов;;;;1;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008867;ЛанХост-Урал;;1;;;1;1;1;;;1;2;1;;1;1;;1;;;1;1;1;5;1;1;1;1;2;;;;2;1;1;5;;;1;2;3;4;3;1;1;1;4;3;1;3;4;1;1;2;5;;3;4;;1;3;;2;;3;2;;3;1;5;1;1;1
К0008868;Чел-Бюро поставок;;1;1;1;;1;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;
К0008869;РК-Проект;1;1;1;1;1;1;1;1;1;;;2;2;;1;1;1;;;1;2;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008870;Чел-МТС Проминформ;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008871;АСКОМ-строй;1;1;;1;;;;;;;;1;;1;2;3;;;1;;1;2;1;3;1;;1;3;;2;1;2;2;;;;;1;1;1;;;1;3;1;1;2;2;1;;1;;3;;;1;1;2;;;;;;;;;;;;;;
К0008872;А и Б-2;;;1;9;;;1;;;;;1;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;
К0008873;БУКВА5;1;1;1;1;1;1;1;1;1;6;5;3;3;2;2;2;;4;3;6;5;7;3;7;3;6;6;6;6;5;4;7;5;14;7;9;7;5;1;6;2;3;5;4;3;2;4;5;2;;;;;;;3;3;;1;;3;;;;;;;;;;;2
К0008874;НАГ.ру;;;;;;;;1;3;5;8;6;4;4;3;6;7;4;4;10;10;6;5;7;2;7;6;7;2;8;5;11;10;6;2;2;3;1;7;7;6;;6;4;2;6;4;1;3;3;7;6;3;2;5;6;6;9;2;6;4;4;4;5;2;4;4;2;1;6;1;9
К0008876;Чел-РТК;1;1;1;1;1;;4;2;1;3;2;1;1;2;;1;2;2;3;2;1;3;2;2;4;5;5;2;2;5;5;3;4;2;8;7;4;1;2;6;6;7;4;4;2;2;7;8;6;3;3;2;1;1;5;5;6;2;4;4;4;8;5;2;3;6;9;7;14;12;10;18
К0008877;Чел-Континент;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;4;4;5;3;2;2;3;1;1;5;4;1;6;4;3
К0008882;Алмаком;;1;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008884;Чел-Контур-Троиц;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008885;ЭК-Комплект 2;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008888;ООО «ИКЦ» (г. Тюмень);;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;;1;2;2;7;6;3;1;;2;5;4
К0008890;Нефактив;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008891;Чел-Джант 3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;3;5;4;3;2;2;1;2;2;1;2;1;2;2;2;1;1;2;1;2;2;2;2;1;1;1;2;1;3;3;1;2;4;1;1;3;1;3;2;3;2;2
К0008894;Эклат;1;1;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;6;12;8;13;14;5;19;13;16;11;6;1;14;15;24;14;18;12;30;17;17;17;13;10;20;24;13;12;28;11;19;16;19;15;14;8;12;14;14;9;16;11;10;5;10;9;10;2;11;13;25;5;
К0008895;Союз Оргтехника -2;1;1;2;2;1;2;1;1;1;1;1;1;2;2;2;2;3;1;4;2;2;8;16;11;20;15;24;7;14;16;10;12;6;8;10;11;7;13;8;16;13;14;15;7;10;4;7;15;11;16;20;14;23;14;11;22;19;25;25;34;20;30;11;25;21;19;22;11;9;14;11;5
К0008897;Компьютер-Сервис1;2;1;;;;2;1;;;1;;;;3;1;;;;;1;;1;1;1;;2;1;2;1;1;1;1;2;2;1;1;;1;1;1;1;2;1;1;2;;;3;2;2;;;;;1;;2;1;;1;;;;1;;;;;;;;
К0008899;Чел-Кэмбэлл;;;;;;;;;1;;1;;;1;1;1;1;;;;1;;;1;;1;;1;1;;;;2;1;1;;2;;1;1;1;;;1;;;2;1;;1;;1;;1;1;;;3;;1;1;1;1;1;1;2;2;1;;1;1;1
К0008900;Альфа-технологии;;;;;;;;;;;;1;1;;1;;;1;;;;;;1;;2;1;;;1;;;;;;;;;6;3;1;1;1;;;1;;3;2;2;5;1;1;1;3;4;;2;3;1;;2;1;4;;2;2;;;;;
К0008901;АС-Техника;2;1;;1;2;2;;2;1;2;1;1;;1;2;1;;1;;1;;2;2;2;;;1;1;;;1;;;1;;4;1;3;;;1;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
К0008902;Нетком;1;1;2;1;1;1;1;1;2;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008903;Чел-Техно-Оптик;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008907;КОМТЕХ-СЕРВИС;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008908;Чел-МСК;1;1;1;1;1;;1;1;1;1;;1;1;1;;1;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008910;АСП 2;;;;;1;;2;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
К0008911;ХОСТ Спб;;;;;;;2;1;;;;;;;;4;2;1;2;4;4;8;2;5;2;4;6;7;5;3;1;4;3;2;4;5;;3;2;1;2;2;1;;3;2;1;6;6;6;;1;2;2;5;1;2;;2;3;2;1;4;;2;3;1;1;1;1;1;3
К0008913;Чел-НТЦ КС;;;1;1;;;1;;1;;1;1;1;;;;;1;1;1;;3;5;2;1;1;5;1;2;3;1;15;4;5;;;1;12;5;5;2;2;2;2;;3;3;2;1;1;3;2;2;2;2;2;3;2;2;2;2;10;8;6;7;6;5;3;4;2;2;2
К0008914;MC-TRADE;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;7;4;5;4;2;4;4;1;6;6;2;2;2;5;2;3;3;2;6;1;2;3;3;4;3;2;3;;2;;2
К0008915;АНС групп;;;;1;;;;;1;;1;;1;;;1;;1;1;1;;;;1;;;;;1;;;;;1;;;;1;;;;;1;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;
